dst_addr,proto,prb_id,hops,success
34.132.159.233,ICMP,24550,7,True
34.132.159.233,ICMP,28,7,True
34.132.159.233,ICMP,35042,8,True
34.132.159.233,ICMP,35681,6,True
34.132.159.233,ICMP,50008,6,True
34.132.159.233,ICMP,52422,7,True
34.132.159.233,ICMP,52537,7,True
34.132.159.233,ICMP,52676,6,True
34.132.159.233,ICMP,53798,7,True
34.132.159.233,ICMP,54330,7,True
34.132.159.233,ICMP,54419,6,True
34.132.159.233,ICMP,55492,7,True
34.132.159.233,ICMP,60234,6,True
34.132.159.233,ICMP,61241,6,True
34.132.159.233,ICMP,61365,7,True
34.132.159.233,ICMP,61366,6,True
34.132.159.233,ICMP,61498,6,True
34.132.159.233,ICMP,61731,7,True
34.132.159.233,ICMP,61780,6,True
34.132.159.233,ICMP,61899,7,True
34.132.159.233,ICMP,62365,6,True
34.132.159.233,ICMP,62741,6,True
34.132.159.233,ICMP,62843,6,True
34.132.159.233,ICMP,62868,7,True
34.132.159.233,ICMP,1001356,7,True
34.132.159.233,ICMP,1002289,6,True
34.132.159.233,ICMP,1002750,7,True
34.132.159.233,ICMP,1004232,8,True
34.132.159.233,ICMP,50017,7,True
34.132.159.233,ICMP,60323,6,True
34.132.159.233,ICMP,61081,8,True
104.43.249.147,ICMP,1003476,26,True
104.43.249.147,ICMP,1002775,21,True
104.43.249.147,ICMP,1003572,19,True
104.43.249.147,ICMP,1003812,20,True
104.43.249.147,ICMP,1004250,20,True
104.43.249.147,ICMP,10266,17,True
104.43.249.147,ICMP,10540,19,True
104.43.249.147,ICMP,10969,17,True
104.43.249.147,ICMP,11022,20,True
104.43.249.147,ICMP,11795,19,True
104.43.249.147,ICMP,12032,27,True
104.43.249.147,ICMP,12108,13,True
104.43.249.147,ICMP,12894,18,True
104.43.249.147,ICMP,13109,17,True
104.43.249.147,ICMP,15039,21,True
104.43.249.147,ICMP,17423,21,True
104.43.249.147,ICMP,17998,20,True
104.43.249.147,ICMP,19172,19,True
104.43.249.147,ICMP,21481,24,True
104.43.249.147,ICMP,22296,25,True
104.43.249.147,ICMP,24174,24,True
104.43.249.147,ICMP,28582,20,True
104.43.249.147,ICMP,31492,19,True
104.43.249.147,ICMP,32316,18,True
104.43.249.147,ICMP,34156,16,True
104.43.249.147,ICMP,34753,20,True
104.43.249.147,ICMP,50180,25,True
104.43.249.147,ICMP,51636,12,True
104.43.249.147,ICMP,51671,17,True
104.43.249.147,ICMP,52440,17,True
104.43.249.147,ICMP,52601,21,True
104.43.249.147,ICMP,53909,17,True
104.43.249.147,ICMP,54251,19,True
104.43.249.147,ICMP,54484,17,True
104.43.249.147,ICMP,55209,20,True
104.43.249.147,ICMP,55255,20,True
104.43.249.147,ICMP,55524,21,True
104.43.249.147,ICMP,55591,15,True
104.43.249.147,ICMP,55752,19,True
104.43.249.147,ICMP,55805,7,False
104.43.249.147,ICMP,11289,18,True
104.43.249.147,ICMP,13376,26,True
104.43.249.147,ICMP,14207,19,True
104.43.249.147,ICMP,19680,24,True
104.43.249.147,ICMP,32651,27,True
104.43.249.147,ICMP,50002,24,True
104.43.249.147,ICMP,55346,21,True
104.43.249.147,ICMP,60939,21,True
104.43.249.147,ICMP,61451,23,True
104.43.249.147,ICMP,1001040,17,True
104.43.249.147,ICMP,1003898,21,True
104.43.249.147,ICMP,1004453,18,True
104.43.249.147,ICMP,1004482,17,True
104.43.249.147,ICMP,1004876,22,True
104.43.249.147,ICMP,1004978,22,True
104.43.249.147,ICMP,10743,17,True
104.43.249.147,ICMP,17979,20,True
104.43.249.147,ICMP,19648,18,True
104.43.249.147,ICMP,19983,17,True
104.43.249.147,ICMP,22802,15,True
104.43.249.147,ICMP,23127,17,True
104.43.249.147,ICMP,24550,23,True
104.43.249.147,ICMP,28,16,True
104.43.249.147,ICMP,35042,19,True
104.43.249.147,ICMP,35681,22,True
104.43.249.147,ICMP,50008,21,True
104.43.249.147,ICMP,52422,16,True
104.43.249.147,ICMP,52537,23,True
104.43.249.147,ICMP,52676,21,True
104.43.249.147,ICMP,53798,17,True
104.43.249.147,ICMP,54330,13,True
104.43.249.147,ICMP,54419,20,True
104.43.249.147,ICMP,55492,17,True
104.43.249.147,ICMP,60234,15,True
104.43.249.147,ICMP,61241,19,True
104.43.249.147,ICMP,61365,13,True
104.43.249.147,ICMP,61366,20,True
104.43.249.147,ICMP,61498,28,True
104.43.249.147,ICMP,61731,18,True
104.43.249.147,ICMP,61780,17,True
104.43.249.147,ICMP,61899,16,True
104.43.249.147,ICMP,62365,15,True
104.43.249.147,ICMP,62843,19,True
104.43.249.147,ICMP,62868,17,True
104.43.249.147,ICMP,1001356,22,True
104.43.249.147,ICMP,1002289,21,True
104.43.249.147,ICMP,1002750,23,True
104.43.249.147,ICMP,1004232,19,True
104.43.249.147,ICMP,12426,18,True
104.43.249.147,ICMP,50017,18,True
104.43.249.147,ICMP,60323,22,True
104.43.249.147,ICMP,61081,17,False
104.43.249.147,ICMP,62741,15,True
